label,recall,precision
human,0.2896048290868253,0.7997673967823221
human,0.28967501930230927,0.7998062015503876
human,0.2897452095177932,0.7998449912807596
human,0.2898153997332772,0.7998837659821775
human,0.2898855899487611,0.799922525663374
human,0.2899557801642451,0.7999612703330752
human,0.29002597037972905,0.8
human,0.29009616059521304,0.800038714672861
human,0.29009616059521304,0.7998838784594542
human,0.29016635081069697,0.7999226006191951
human,0.29023654102618096,0.799961307796479
human,0.29023654102618096,0.7998065764023211
human,0.2903067312416649,0.7998452910462193
human,0.2903769214571489,0.7998839907192575
human,0.2903769214571489,0.7997293640054127
human,0.2904471116726328,0.799768071124855
human,0.2905173018881168,0.7998067632850242
human,0.29058749210360074,0.7998454404945904
human,0.29065768231908473,0.7998841027622176
human,0.29065768231908473,0.7997296253379683
human,0.29072787253456867,0.799768295037652
human,0.29072787253456867,0.7996138996138996
human,0.29072787253456867,0.799459563790774
human,0.29079806275005265,0.7994982632188344
human,0.2908682529655366,0.7995369477136793
human,0.2909384431810206,0.7995756172839507
human,0.2910086333965045,0.7996142719382835
human,0.2910086333965045,0.7994600848438103
human,0.2910788236119885,0.7994987468671679
human,0.29114901382747244,0.7995373939861218
human,0.2912192040429564,0.7995760262092889
human,0.29128939425844036,0.7996146435452793
human,0.29128939425844036,0.7994606048930842
human,0.29135958447392435,0.7994992295839753
human,0.2914297746894083,0.7995378393991912
human,0.2914999649048923,0.7995764343473238
human,0.2915701551203762,0.7996150144369586
human,0.2916403453358602,0.7996535796766744
human,0.29171053555134413,0.7996921300750433
human,0.2917807257668281,0.799730665640631
human,0.29185091598231205,0.7997691863819966
human,0.29192110619779604,0.7998076923076923
human,0.29199129641328,0.7998461834262642
human,0.29206148662876397,0.7998846597462514
human,0.29206148662876397,0.7997309244666538
human,0.2921316768442479,0.7997694081475788
human,0.2922018670597319,0.7998078770413064
human,0.2922720572752158,0.7998463311563581
human,0.2923422474906998,0.7998847705012483
human,0.2923422474906998,0.7997311827956989
human,0.2923422474906998,0.7995776540602803
human,0.29241243770618375,0.799616122840691
human,0.29248262792166774,0.7996545768566494
human,0.29255281813715167,0.7996930161166539
human,0.29262300835263566,0.7997314406291962
human,0.2926931985681196,0.7997698504027618
human,0.2927633887836036,0.7998082454458293
human,0.2927633887836036,0.7996549079754601
human,0.2927633887836036,0.7995016292888634
human,0.2927633887836036,0.7993484093522423
human,0.2928335789990875,0.7993868557194865
human,0.2929037692145715,0.7994252873563218
human,0.29297395943005544,0.7994637042712124
human,0.29297395943005544,0.7993106089620835
human,0.29297395943005544,0.7991575722764694
human,0.29297395943005544,0.7990045941807045
human,0.29297395943005544,0.7988516746411484
human,0.29304414964553943,0.7988901645618064
human,0.29311433986102337,0.7989286397551176
human,0.29311433986102337,0.7987758224942617
human,0.29318453007650735,0.7988143048384012
human,0.29318453007650735,0.7986615678776291
human,0.2932547202919913,0.798700057350411
human,0.2933249105074753,0.7987385321100917
human,0.2933951007229592,0.798776992165106
human,0.2934652909384432,0.7988154375238823
human,0.2934652909384432,0.7986628462273161
human,0.29353548115392714,0.7987012987012987
human,0.2936056713694111,0.7987397364903571
human,0.29367586158489506,0.7987781596029019
human,0.29367586158489506,0.79862569192594
human,0.29374605180037905,0.7986641221374046
human,0.293816242015863,0.7987025376836482
human,0.293886432231347,0.7987409385730637
human,0.293886432231347,0.7985885943162312
human,0.293886432231347,0.7984363081617086
human,0.293886432231347,0.7982840800762631
human,0.2939566224468309,0.7983225314525353
human,0.2939566224468309,0.7981703830760435
human,0.2940268126623149,0.7982088414634146
human,0.29409700287779883,0.7982472851971805
human,0.29409700287779883,0.7980952380952381
human,0.29409700287779883,0.7979432489049705
vehicle.bicycle,0.001584786053882726,1.0
vehicle.bicycle,0.003169572107765452,1.0
vehicle.bicycle,0.004754358161648178,1.0
vehicle.bicycle,0.004754358161648178,0.75
vehicle.bicycle,0.006339144215530904,0.8
vehicle.bicycle,0.00792393026941363,0.8333333333333334
vehicle.bicycle,0.009508716323296355,0.8571428571428571
vehicle.bicycle,0.011093502377179081,0.875
vehicle.bicycle,0.012678288431061807,0.8888888888888888
vehicle.bicycle,0.014263074484944533,0.9
vehicle.bicycle,0.01584786053882726,0.9090909090909091
vehicle.bicycle,0.017432646592709985,0.9166666666666666
vehicle.bicycle,0.01901743264659271,0.9230769230769231
vehicle.bicycle,0.020602218700475437,0.9285714285714286
vehicle.bicycle,0.022187004754358162,0.9333333333333333
vehicle.bicycle,0.022187004754358162,0.875
vehicle.bicycle,0.02377179080824089,0.8823529411764706
vehicle.bicycle,0.025356576862123614,0.8888888888888888
vehicle.bicycle,0.02694136291600634,0.8947368421052632
vehicle.bicycle,0.028526148969889066,0.9
vehicle.bicycle,0.030110935023771792,0.9047619047619048
vehicle.bicycle,0.03169572107765452,0.9090909090909091
vehicle.bicycle,0.03328050713153724,0.9130434782608695
vehicle.bicycle,0.03486529318541997,0.9166666666666666
vehicle.bicycle,0.03645007923930269,0.92
vehicle.bicycle,0.03803486529318542,0.9230769230769231
vehicle.bicycle,0.039619651347068144,0.9259259259259259
vehicle.bicycle,0.039619651347068144,0.8928571428571429
vehicle.bicycle,0.04120443740095087,0.896551724137931
vehicle.bicycle,0.042789223454833596,0.9
vehicle.bicycle,0.042789223454833596,0.8709677419354839
vehicle.bicycle,0.044374009508716325,0.875
vehicle.bicycle,0.04595879556259905,0.8787878787878788
vehicle.bicycle,0.04754358161648178,0.8823529411764706
vehicle.bicycle,0.0491283676703645,0.8857142857142857
vehicle.bicycle,0.05071315372424723,0.8888888888888888
vehicle.bicycle,0.05229793977812995,0.8918918918918919
vehicle.bicycle,0.05388272583201268,0.8947368421052632
vehicle.bicycle,0.0554675118858954,0.8974358974358975
vehicle.bicycle,0.05705229793977813,0.9
vehicle.bicycle,0.05705229793977813,0.8780487804878049
vehicle.bicycle,0.058637083993660855,0.8809523809523809
vehicle.bicycle,0.060221870047543584,0.8837209302325582
vehicle.bicycle,0.061806656101426306,0.8863636363636364
vehicle.bicycle,0.06339144215530904,0.8888888888888888
vehicle.bicycle,0.06497622820919176,0.8913043478260869
vehicle.bicycle,0.06497622820919176,0.8723404255319149
vehicle.bicycle,0.06497622820919176,0.8541666666666666
vehicle.bicycle,0.06656101426307448,0.8571428571428571
vehicle.bicycle,0.06814580031695722,0.86
vehicle.bicycle,0.06973058637083994,0.8627450980392157
vehicle.bicycle,0.06973058637083994,0.8461538461538461
vehicle.bicycle,0.07131537242472266,0.8490566037735849
vehicle.bicycle,0.07131537242472266,0.8333333333333334
vehicle.bicycle,0.07290015847860538,0.8363636363636363
vehicle.bicycle,0.07448494453248812,0.8392857142857143
vehicle.bicycle,0.07606973058637084,0.8421052631578947
vehicle.bicycle,0.07765451664025357,0.8448275862068966
vehicle.bicycle,0.07923930269413629,0.847457627118644
vehicle.bicycle,0.08082408874801902,0.85
vehicle.bicycle,0.08240887480190175,0.8524590163934426
vehicle.bicycle,0.08240887480190175,0.8387096774193549
vehicle.bicycle,0.08399366085578447,0.8412698412698413
vehicle.bicycle,0.08557844690966719,0.84375
vehicle.bicycle,0.08716323296354993,0.8461538461538461
vehicle.bicycle,0.08716323296354993,0.8333333333333334
vehicle.bicycle,0.08874801901743265,0.835820895522388
vehicle.bicycle,0.09033280507131537,0.8382352941176471
vehicle.bicycle,0.0919175911251981,0.8405797101449275
vehicle.bicycle,0.09350237717908082,0.8428571428571429
vehicle.bicycle,0.09508716323296355,0.8450704225352113
vehicle.bicycle,0.09667194928684628,0.8472222222222222
vehicle.bicycle,0.09667194928684628,0.8356164383561644
vehicle.bicycle,0.098256735340729,0.8378378378378378
vehicle.bicycle,0.09984152139461172,0.84
vehicle.bicycle,0.09984152139461172,0.8289473684210527
vehicle.bicycle,0.10142630744849446,0.8311688311688312
vehicle.bicycle,0.10301109350237718,0.8333333333333334
vehicle.bicycle,0.1045958795562599,0.8354430379746836
vehicle.bicycle,0.10618066561014262,0.8375
vehicle.bicycle,0.10618066561014262,0.8271604938271605
vehicle.bicycle,0.10618066561014262,0.8170731707317073
vehicle.bicycle,0.10618066561014262,0.8072289156626506
vehicle.bicycle,0.10618066561014262,0.7976190476190477
vehicle.bicycle,0.10776545166402536,0.8
vehicle.bicycle,0.10935023771790808,0.8023255813953488
vehicle.bicycle,0.1109350237717908,0.8045977011494253
vehicle.bicycle,0.1109350237717908,0.7954545454545454
vehicle.bicycle,0.1109350237717908,0.7865168539325843
vehicle.bicycle,0.1109350237717908,0.7777777777777778
vehicle.bicycle,0.1109350237717908,0.7692307692307693
vehicle.bicycle,0.11251980982567353,0.7717391304347826
vehicle.bicycle,0.11410459587955626,0.7741935483870968
vehicle.bicycle,0.11410459587955626,0.7659574468085106
vehicle.bicycle,0.11568938193343899,0.7684210526315789
vehicle.bicycle,0.11727416798732171,0.7708333333333334
vehicle.bicycle,0.11885895404120443,0.7731958762886598
vehicle.bicycle,0.11885895404120443,0.7653061224489796
vehicle.bicycle,0.12044374009508717,0.7676767676767676
vehicle.bicycle,0.12202852614896989,0.77
vehicle.bicycle,0.12361331220285261,0.7722772277227723
vehicle.bicycle,0.12361331220285261,0.7647058823529411
vehicle.bicycle,0.12361331220285261,0.7572815533980582
vehicle.bicycle,0.12361331220285261,0.75
vehicle.bicycle,0.12519809825673534,0.7523809523809524
vehicle.bicycle,0.12678288431061807,0.7547169811320755
vehicle.bicycle,0.12678288431061807,0.7476635514018691
vehicle.bicycle,0.12678288431061807,0.7407407407407407
vehicle.bicycle,0.12836767036450078,0.7431192660550459
vehicle.bicycle,0.12836767036450078,0.7363636363636363
vehicle.bicycle,0.12995245641838352,0.7387387387387387
vehicle.bicycle,0.12995245641838352,0.7321428571428571
vehicle.bicycle,0.12995245641838352,0.7256637168141593
vehicle.bicycle,0.12995245641838352,0.7192982456140351
vehicle.bicycle,0.12995245641838352,0.7130434782608696
vehicle.bicycle,0.12995245641838352,0.7068965517241379
vehicle.bicycle,0.12995245641838352,0.7008547008547008
vehicle.bicycle,0.12995245641838352,0.6949152542372882
vehicle.bicycle,0.12995245641838352,0.6890756302521008
vehicle.bicycle,0.12995245641838352,0.6833333333333333
vehicle.bicycle,0.13153724247226625,0.6859504132231405
vehicle.bicycle,0.13153724247226625,0.680327868852459
vehicle.bicycle,0.13312202852614896,0.6829268292682927
vehicle.bicycle,0.1347068145800317,0.6854838709677419
vehicle.bicycle,0.13629160063391443,0.688
vehicle.bicycle,0.13629160063391443,0.6825396825396826
vehicle.bicycle,0.13629160063391443,0.6771653543307087
vehicle.bicycle,0.13629160063391443,0.671875
vehicle.bicycle,0.13629160063391443,0.6666666666666666
vehicle.bicycle,0.13629160063391443,0.6615384615384615
vehicle.bicycle,0.13629160063391443,0.6564885496183206
vehicle.bicycle,0.13629160063391443,0.6515151515151515
vehicle.bicycle,0.13629160063391443,0.6466165413533834
vehicle.bicycle,0.13629160063391443,0.6417910447761194
vehicle.bicycle,0.13787638668779714,0.6444444444444445
vehicle.bicycle,0.13787638668779714,0.6397058823529411
vehicle.bicycle,0.13787638668779714,0.635036496350365
vehicle.bicycle,0.13787638668779714,0.6304347826086957
vehicle.bicycle,0.13787638668779714,0.6258992805755396
vehicle.bicycle,0.13787638668779714,0.6214285714285714
vehicle.bicycle,0.13946117274167988,0.624113475177305
vehicle.bicycle,0.13946117274167988,0.6197183098591549
vehicle.bicycle,0.13946117274167988,0.6153846153846154
vehicle.bicycle,0.13946117274167988,0.6111111111111112
vehicle.bicycle,0.13946117274167988,0.6068965517241379
vehicle.bicycle,0.13946117274167988,0.6027397260273972
vehicle.bicycle,0.13946117274167988,0.5986394557823129
vehicle.bicycle,0.13946117274167988,0.5945945945945946
vehicle.bicycle,0.13946117274167988,0.5906040268456376
vehicle.bicycle,0.13946117274167988,0.5866666666666667
vehicle.bicycle,0.13946117274167988,0.5827814569536424
vehicle.bicycle,0.13946117274167988,0.5789473684210527
vehicle.bicycle,0.13946117274167988,0.5751633986928104
vehicle.bicycle,0.13946117274167988,0.5714285714285714
vehicle.bicycle,0.13946117274167988,0.567741935483871
vehicle.bicycle,0.1410459587955626,0.5705128205128205
vehicle.bicycle,0.14263074484944532,0.5732484076433121
vehicle.bicycle,0.14263074484944532,0.569620253164557
vehicle.bicycle,0.14263074484944532,0.5660377358490566
vehicle.bicycle,0.14263074484944532,0.5625
vehicle.bicycle,0.14263074484944532,0.5590062111801242
vehicle.bicycle,0.14263074484944532,0.5555555555555556
vehicle.bicycle,0.14263074484944532,0.5521472392638037
vehicle.bicycle,0.14421553090332806,0.5548780487804879
vehicle.bicycle,0.14580031695721077,0.5575757575757576
vehicle.bicycle,0.1473851030110935,0.5602409638554217
vehicle.bicycle,0.14896988906497624,0.562874251497006
vehicle.bicycle,0.14896988906497624,0.5595238095238095
vehicle.bus,0.0007621951219512195,1.0
vehicle.bus,0.001524390243902439,1.0
vehicle.bus,0.0022865853658536584,1.0
vehicle.bus,0.003048780487804878,1.0
vehicle.bus,0.0038109756097560975,1.0
vehicle.bus,0.004573170731707317,1.0
vehicle.bus,0.005335365853658537,1.0
vehicle.bus,0.006097560975609756,1.0
vehicle.bus,0.006859756097560976,1.0
vehicle.bus,0.007621951219512195,1.0
vehicle.bus,0.008384146341463415,1.0
vehicle.bus,0.009146341463414634,1.0
vehicle.bus,0.009908536585365854,1.0
vehicle.bus,0.010670731707317074,1.0
vehicle.bus,0.011432926829268292,1.0
vehicle.bus,0.012195121951219513,1.0
vehicle.bus,0.012957317073170731,1.0
vehicle.bus,0.013719512195121951,1.0
vehicle.bus,0.014481707317073171,1.0
vehicle.bus,0.01524390243902439,1.0
vehicle.bus,0.01600609756097561,1.0
vehicle.bus,0.01676829268292683,1.0
vehicle.bus,0.01753048780487805,1.0
vehicle.bus,0.018292682926829267,1.0
vehicle.bus,0.019054878048780487,1.0
vehicle.bus,0.019817073170731708,1.0
vehicle.bus,0.020579268292682928,1.0
vehicle.bus,0.021341463414634148,1.0
vehicle.bus,0.022103658536585365,1.0
vehicle.bus,0.022865853658536585,1.0
vehicle.bus,0.023628048780487805,1.0
vehicle.bus,0.024390243902439025,1.0
vehicle.bus,0.025152439024390245,1.0
vehicle.bus,0.025914634146341462,1.0
vehicle.bus,0.026676829268292682,1.0
vehicle.bus,0.027439024390243903,1.0
vehicle.bus,0.028201219512195123,1.0
vehicle.bus,0.028963414634146343,1.0
vehicle.bus,0.02972560975609756,1.0
vehicle.bus,0.03048780487804878,1.0
vehicle.bus,0.03125,1.0
vehicle.bus,0.03201219512195122,1.0
vehicle.bus,0.03277439024390244,1.0
vehicle.bus,0.03353658536585366,1.0
vehicle.bus,0.03429878048780488,1.0
vehicle.bus,0.0350609756097561,1.0
vehicle.bus,0.035823170731707314,1.0
vehicle.bus,0.036585365853658534,1.0
vehicle.bus,0.037347560975609755,1.0
vehicle.bus,0.038109756097560975,1.0
vehicle.bus,0.038871951219512195,1.0
vehicle.bus,0.039634146341463415,1.0
vehicle.bus,0.040396341463414635,1.0
vehicle.bus,0.041158536585365856,1.0
vehicle.bus,0.041920731707317076,1.0
vehicle.bus,0.042682926829268296,1.0
vehicle.bus,0.04344512195121951,1.0
vehicle.bus,0.04420731707317073,1.0
vehicle.bus,0.04496951219512195,1.0
vehicle.bus,0.04573170731707317,1.0
vehicle.bus,0.04649390243902439,1.0
vehicle.bus,0.04725609756097561,1.0
vehicle.bus,0.04801829268292683,1.0
vehicle.bus,0.04878048780487805,1.0
vehicle.bus,0.04954268292682927,1.0
vehicle.bus,0.05030487804878049,1.0
vehicle.bus,0.051067073170731704,1.0
vehicle.bus,0.051829268292682924,1.0
vehicle.bus,0.052591463414634144,1.0
vehicle.bus,0.053353658536585365,1.0
vehicle.bus,0.053353658536585365,0.9859154929577465
vehicle.bus,0.054115853658536585,0.9861111111111112
vehicle.bus,0.054878048780487805,0.9863013698630136
vehicle.bus,0.055640243902439025,0.9864864864864865
vehicle.bus,0.056402439024390245,0.9866666666666667
vehicle.bus,0.057164634146341466,0.9868421052631579
vehicle.bus,0.057926829268292686,0.987012987012987
vehicle.bus,0.0586890243902439,0.9871794871794872
vehicle.bus,0.05945121951219512,0.9873417721518988
vehicle.bus,0.06021341463414634,0.9875
vehicle.bus,0.06097560975609756,0.9876543209876543
vehicle.bus,0.06173780487804878,0.9878048780487805
vehicle.bus,0.0625,0.9879518072289156
vehicle.bus,0.06326219512195122,0.9880952380952381
vehicle.bus,0.06402439024390244,0.9882352941176471
vehicle.bus,0.06478658536585366,0.9883720930232558
vehicle.bus,0.06554878048780488,0.9885057471264368
vehicle.bus,0.0663109756097561,0.9886363636363636
vehicle.bus,0.06707317073170732,0.9887640449438202
vehicle.bus,0.06783536585365854,0.9888888888888889
vehicle.bus,0.06859756097560976,0.989010989010989
vehicle.bus,0.06935975609756098,0.9891304347826086
vehicle.bus,0.0701219512195122,0.989247311827957
vehicle.bus,0.07088414634146341,0.9893617021276596
vehicle.bus,0.07164634146341463,0.9894736842105263
vehicle.bus,0.07240853658536585,0.9895833333333334
vehicle.bus,0.07317073170731707,0.9896907216494846
vehicle.bus,0.07393292682926829,0.9897959183673469
vehicle.bus,0.07469512195121951,0.98989898989899
vehicle.bus,0.07545731707317073,0.99
vehicle.bus,0.07621951219512195,0.9900990099009901
vehicle.bus,0.07698170731707317,0.9901960784313726
vehicle.bus,0.07774390243902439,0.9902912621359223
vehicle.bus,0.07850609756097561,0.9903846153846154
vehicle.bus,0.07926829268292683,0.9904761904761905
vehicle.bus,0.08003048780487805,0.9905660377358491
vehicle.bus,0.08079268292682927,0.9906542056074766
vehicle.bus,0.08155487804878049,0.9907407407407407
vehicle.bus,0.08231707317073171,0.9908256880733946
vehicle.bus,0.08307926829268293,0.990909090909091
vehicle.bus,0.08384146341463415,0.990990990990991
vehicle.bus,0.08460365853658537,0.9910714285714286
vehicle.bus,0.08536585365853659,0.9911504424778761
vehicle.bus,0.0861280487804878,0.9912280701754386
vehicle.bus,0.0861280487804878,0.9826086956521739
vehicle.bus,0.08689024390243902,0.9827586206896551
vehicle.bus,0.08689024390243902,0.9743589743589743
vehicle.bus,0.08765243902439024,0.9745762711864406
vehicle.bus,0.08841463414634146,0.9747899159663865
vehicle.bus,0.08917682926829268,0.975
vehicle.bus,0.0899390243902439,0.9752066115702479
vehicle.bus,0.09070121951219512,0.9754098360655737
vehicle.bus,0.09146341463414634,0.975609756097561
vehicle.bus,0.09222560975609756,0.9758064516129032
vehicle.bus,0.09298780487804878,0.976
vehicle.bus,0.09375,0.9761904761904762
vehicle.bus,0.09451219512195122,0.9763779527559056
vehicle.bus,0.09527439024390244,0.9765625
vehicle.bus,0.09603658536585366,0.9767441860465116
vehicle.bus,0.09679878048780488,0.9769230769230769
vehicle.bus,0.0975609756097561,0.9770992366412213
vehicle.bus,0.09832317073170732,0.9772727272727273
vehicle.bus,0.09908536585365854,0.9774436090225563
vehicle.bus,0.09984756097560976,0.9776119402985075
vehicle.bus,0.10060975609756098,0.9777777777777777
vehicle.bus,0.1013719512195122,0.9779411764705882
vehicle.bus,0.10213414634146341,0.9781021897810219
vehicle.bus,0.10289634146341463,0.9782608695652174
vehicle.bus,0.10365853658536585,0.9784172661870504
vehicle.bus,0.10442073170731707,0.9785714285714285
vehicle.bus,0.10518292682926829,0.9787234042553191
vehicle.bus,0.10594512195121951,0.9788732394366197
vehicle.bus,0.10670731707317073,0.9790209790209791
vehicle.bus,0.10746951219512195,0.9791666666666666
vehicle.bus,0.10823170731707317,0.9793103448275862
vehicle.bus,0.10899390243902439,0.9794520547945206
vehicle.bus,0.10975609756097561,0.9795918367346939
vehicle.bus,0.11051829268292683,0.9797297297297297
vehicle.bus,0.11128048780487805,0.9798657718120806
vehicle.bus,0.11204268292682927,0.98
vehicle.bus,0.11204268292682927,0.9735099337748344
vehicle.bus,0.11280487804878049,0.9736842105263158
vehicle.bus,0.11356707317073171,0.9738562091503268
vehicle.bus,0.11432926829268293,0.974025974025974
vehicle.bus,0.11509146341463415,0.9741935483870968
vehicle.bus,0.11585365853658537,0.9743589743589743
vehicle.bus,0.11661585365853659,0.9745222929936306
vehicle.bus,0.1173780487804878,0.9746835443037974
vehicle.bus,0.11814024390243902,0.9748427672955975
vehicle.bus,0.11890243902439024,0.975
vehicle.bus,0.11966463414634146,0.9751552795031055
vehicle.bus,0.12042682926829268,0.9753086419753086
vehicle.bus,0.1211890243902439,0.9754601226993865
vehicle.bus,0.12195121951219512,0.975609756097561
vehicle.bus,0.12271341463414634,0.9757575757575757
vehicle.bus,0.12347560975609756,0.9759036144578314
vehicle.bus,0.12423780487804878,0.9760479041916168
vehicle.bus,0.12423780487804878,0.9702380952380952
vehicle.bus,0.125,0.9704142011834319
vehicle.bus,0.125,0.9647058823529412
vehicle.bus,0.12576219512195122,0.9649122807017544
vehicle.bus,0.12652439024390244,0.9651162790697675
vehicle.bus,0.12728658536585366,0.9653179190751445
vehicle.bus,0.12728658536585366,0.9597701149425287
vehicle.bus,0.12804878048780488,0.96
vehicle.bus,0.1288109756097561,0.9602272727272727
vehicle.bus,0.12957317073170732,0.96045197740113
vehicle.bus,0.13033536585365854,0.9606741573033708
vehicle.bus,0.13109756097560976,0.9608938547486033
vehicle.bus,0.13185975609756098,0.9611111111111111
vehicle.bus,0.1326219512195122,0.9613259668508287
vehicle.bus,0.13338414634146342,0.9615384615384616
vehicle.bus,0.13414634146341464,0.9617486338797814
vehicle.bus,0.13490853658536586,0.9619565217391305
vehicle.bus,0.13567073170731708,0.9621621621621622
vehicle.bus,0.1364329268292683,0.9623655913978495
vehicle.bus,0.13719512195121952,0.9625668449197861
vehicle.bus,0.13795731707317074,0.9627659574468085
vehicle.bus,0.13871951219512196,0.9629629629629629
vehicle.bus,0.13948170731707318,0.9631578947368421
vehicle.bus,0.1402439024390244,0.9633507853403142
vehicle.bus,0.1410060975609756,0.9635416666666666
vehicle.bus,0.14176829268292682,0.9637305699481865
vehicle.bus,0.14253048780487804,0.9639175257731959
vehicle.bus,0.14329268292682926,0.9641025641025641
vehicle.bus,0.14405487804878048,0.9642857142857143
vehicle.bus,0.1448170731707317,0.9644670050761421
vehicle.bus,0.1448170731707317,0.9595959595959596
vehicle.bus,0.14557926829268292,0.9597989949748744
vehicle.bus,0.14634146341463414,0.96
vehicle.bus,0.14710365853658536,0.9601990049751243
vehicle.bus,0.14786585365853658,0.9603960396039604
vehicle.bus,0.1486280487804878,0.9605911330049262
vehicle.bus,0.14939024390243902,0.9607843137254902
vehicle.bus,0.15015243902439024,0.9609756097560975
vehicle.bus,0.15091463414634146,0.9611650485436893
vehicle.bus,0.15167682926829268,0.961352657004831
vehicle.bus,0.15167682926829268,0.9567307692307693
vehicle.bus,0.1524390243902439,0.9569377990430622
vehicle.bus,0.15320121951219512,0.9571428571428572
vehicle.bus,0.15396341463414634,0.957345971563981
vehicle.bus,0.15396341463414634,0.9528301886792453
vehicle.bus,0.15396341463414634,0.9483568075117371
vehicle.bus,0.15396341463414634,0.9439252336448598
vehicle.bus,0.15472560975609756,0.9441860465116279
vehicle.bus,0.15548780487804878,0.9444444444444444
vehicle.bus,0.15625,0.9447004608294931
vehicle.bus,0.15701219512195122,0.944954128440367
vehicle.bus,0.15777439024390244,0.9452054794520548
vehicle.bus,0.15853658536585366,0.9454545454545454
vehicle.bus,0.15853658536585366,0.9411764705882353
vehicle.bus,0.15929878048780488,0.9414414414414415
vehicle.bus,0.1600609756097561,0.9417040358744395
vehicle.bus,0.16082317073170732,0.9419642857142857
vehicle.bus,0.16158536585365854,0.9422222222222222
vehicle.bus,0.16234756097560976,0.9424778761061947
vehicle.bus,0.16310975609756098,0.9427312775330396
vehicle.bus,0.16310975609756098,0.9385964912280702
vehicle.bus,0.1638719512195122,0.9388646288209607
vehicle.bus,0.16463414634146342,0.9391304347826087
vehicle.bus,0.16539634146341464,0.9393939393939394
vehicle.bus,0.16615853658536586,0.9396551724137931
vehicle.bus,0.16692073170731708,0.9399141630901288
vehicle.bus,0.16692073170731708,0.9358974358974359
vehicle.bus,0.1676829268292683,0.9361702127659575
vehicle.bus,0.16844512195121952,0.9364406779661016
vehicle.bus,0.16920731707317074,0.9367088607594937
vehicle.bus,0.16996951219512196,0.9369747899159664
vehicle.bus,0.17073170731707318,0.9372384937238494
vehicle.bus,0.1714939024390244,0.9375
vehicle.bus,0.1722560975609756,0.9377593360995851
vehicle.bus,0.17301829268292682,0.9380165289256198
vehicle.bus,0.17378048780487804,0.9382716049382716
vehicle.bus,0.17454268292682926,0.9385245901639344
vehicle.bus,0.17530487804878048,0.9387755102040817
vehicle.bus,0.1760670731707317,0.9390243902439024
vehicle.bus,0.17682926829268292,0.9392712550607287
vehicle.bus,0.17759146341463414,0.9395161290322581
vehicle.bus,0.17835365853658536,0.9397590361445783
vehicle.bus,0.17911585365853658,0.94
vehicle.bus,0.1798780487804878,0.9402390438247012
vehicle.bus,0.18064024390243902,0.9404761904761905
vehicle.bus,0.18140243902439024,0.9407114624505929
vehicle.bus,0.18216463414634146,0.9409448818897638
vehicle.bus,0.18292682926829268,0.9411764705882353
vehicle.bus,0.18292682926829268,0.9375
vehicle.bus,0.1836890243902439,0.9377431906614786
vehicle.bus,0.18445121951219512,0.937984496124031
vehicle.bus,0.18521341463414634,0.9382239382239382
vehicle.bus,0.18597560975609756,0.9384615384615385
vehicle.bus,0.18673780487804878,0.9386973180076629
vehicle.bus,0.1875,0.9389312977099237
vehicle.bus,0.18826219512195122,0.9391634980988594
vehicle.bus,0.18902439024390244,0.9393939393939394
vehicle.bus,0.18902439024390244,0.9358490566037736
vehicle.bus,0.18902439024390244,0.9323308270676691
vehicle.bus,0.18978658536585366,0.9325842696629213
vehicle.bus,0.19054878048780488,0.9328358208955224
vehicle.bus,0.1913109756097561,0.9330855018587361
vehicle.bus,0.19207317073170732,0.9333333333333333
vehicle.bus,0.19207317073170732,0.9298892988929889
vehicle.bus,0.19283536585365854,0.9301470588235294
vehicle.bus,0.19359756097560976,0.9304029304029304
vehicle.bus,0.19435975609756098,0.9306569343065694
vehicle.bus,0.19435975609756098,0.9272727272727272
vehicle.bus,0.1951219512195122,0.927536231884058
vehicle.bus,0.19588414634146342,0.927797833935018
vehicle.bus,0.19664634146341464,0.9280575539568345
vehicle.bus,0.19740853658536586,0.9283154121863799
vehicle.bus,0.19817073170731708,0.9285714285714286
vehicle.bus,0.1989329268292683,0.9288256227758007
vehicle.bus,0.19969512195121952,0.9290780141843972
vehicle.bus,0.20045731707317074,0.9293286219081273
vehicle.bus,0.20121951219512196,0.9295774647887324
vehicle.bus,0.20121951219512196,0.9263157894736842
vehicle.bus,0.20198170731707318,0.9265734265734266
vehicle.bus,0.2027439024390244,0.926829268292683
vehicle.bus,0.2035060975609756,0.9270833333333334
vehicle.bus,0.2035060975609756,0.9238754325259516
vehicle.bus,0.20426829268292682,0.9241379310344827
vehicle.bus,0.20503048780487804,0.9243986254295533
vehicle.bus,0.20579268292682926,0.9246575342465754
vehicle.bus,0.20655487804878048,0.9249146757679181
vehicle.bus,0.20655487804878048,0.9217687074829932
vehicle.bus,0.2073170731707317,0.9220338983050848
vehicle.bus,0.2073170731707317,0.918918918918919
vehicle.bus,0.20807926829268292,0.9191919191919192
vehicle.bus,0.20884146341463414,0.9194630872483222
vehicle.bus,0.20960365853658536,0.919732441471572
vehicle.bus,0.21036585365853658,0.92
vehicle.bus,0.21036585365853658,0.9169435215946844
vehicle.bus,0.2111280487804878,0.9172185430463576
vehicle.bus,0.21189024390243902,0.9174917491749175
vehicle.bus,0.21265243902439024,0.9177631578947368
vehicle.bus,0.21341463414634146,0.9180327868852459
vehicle.bus,0.21417682926829268,0.9183006535947712
vehicle.bus,0.2149390243902439,0.9185667752442996
vehicle.bus,0.21570121951219512,0.9188311688311688
